T,O,H,L,C,V,BV
2019-11-22,7631.16547127,7729.91519999,6793.0875,7270.9740428,421.84920863,3036493.32237808
2019-11-23,7262.1514787,7339.2,7093.00954579,7302.24348226,73.59559343,531543.48356999
2019-11-24,7318.26075217,7334.16051908,6873.10908421,6913.74531549,73.16129161,516974.83188236
2019-11-25,6913.19036631,7355.85252174,6520.0,7109.95050089,388.75811783,2670630.6743599
2019-11-26,7113.34286407,7328.73248046,7031.1975,7144.78127576,98.23602237,701525.88213888
2019-11-27,7144.78127576,7644.0,6860.0,7497.82776746,390.84272743,2815767.46548823
2019-11-28,7506.0,7623.24,7374.1873335,7420.0,90.4866308,680862.79768108
2019-11-29,7420.0,7834.0,7406.08534062,7725.07652994,111.57047745,854904.8758766
2019-11-30,7734.35783848,7793.40046788,7418.32761722,7540.41798,163.09950277,1247818.52842732
2019-12-01,7535.0,7535.0,7221.00874397,7397.97165326,123.90748593,910300.74408711
2019-12-02,7397.25711897,7412.50334737,7150.0,7304.99597777,64.56310281,470065.00273904
2019-12-03,7304.34587449,7386.9274,7246.53305484,7284.96213848,76.60016393,558536.94541675
2019-12-04,7280.54409845,7755.0,7079.00000002,7190.59365844,235.97144589,1734418.20193849
2019-12-05,7190.94638751,7230.98981999,7171.51378074,7226.93882,12.52666612,90195.70472808
2019-12-06,7386.21132991,7583.64891891,7309.75000001,7524.16992832,105.78481556,787103.80790847
2019-12-07,7549.37452803,7605.59949672,7477.37,7515.54141896,68.0522545,512385.87746504
2019-12-08,7487.40269811,7545.0,7381.85701575,7527.70744205,92.98518887,695708.00511456
2019-12-09,7512.90275838,7650.0,7230.0,7345.9059186,164.68604037,1227407.61619218
2019-12-10,7340.06339518,7401.19999246,7165.9706,7219.48297371,93.41438816,681923.4787845
2019-12-11,7232.10974406,7275.28942778,7136.42306524,7205.21862262,134.37359033,968671.19723114
2019-12-12,7207.26,7281.82651608,7094.44,7200.59362317,64.15274417,460616.86047897
2019-12-13,7203.51728072,7292.91381832,7198.31876753,7257.28533538,70.16797245,507476.28975547
2019-12-14,7261.62953084,7269.25142728,7005.46005117,7074.0,42.04770507,300546.95530202
2019-12-15,7063.02620602,7194.09378984,7009.99999998,7115.85799331,41.59046162,294069.22958664
2019-12-16,7128.91999589,7144.15403659,6841.92011778,6899.0,163.23112214,1145889.18322521
2019-12-17,6899.0,6942.2045616,6565.88668041,6619.9999999,172.23950149,1162705.39017791
2019-12-18,6619.99999999,7418.23007769,6438.56399766,7273.61676827,261.05494124,1784092.36699046
2019-12-19,7311.00149529,7357.39767763,7042.62522514,7153.76065441,142.58631706,1018744.43495264
2019-12-20,7155.62073114,7217.71384045,7090.0,7180.75151901,154.53905782,1103115.19647112
2019-12-21,7186.69792025,7190.08518607,7112.72418295,7135.79874416,52.39132086,374336.38040192
2019-12-22,7132.23139845,7500.47924594,7125.11719209,7500.22215773,134.62533633,982145.26479461
2019-12-23,7500.47924593,7682.34158049,7266.71361783,7321.46368925,191.58949721,1434257.28881646
2019-12-24,7317.33358952,7428.9805358,7170.19378553,7266.15661958,135.21960215,985622.43782224
2019-12-25,7255.33531779,7263.28326377,7220.2841032,7251.35462947,1.1518225,8342.3165851
2019-12-26,7202.48424472,7427.78653489,7158.73627968,7202.83,193.61443426,1404343.57020714
2019-12-27,7205.45113637,7267.97647966,7100.0,7247.09916054,77.10654119,555214.19177206
2019-12-28,7255.0,7355.69603,7248.62539261,7318.66375108,37.40432283,273680.49436108
2019-12-29,7313.38148885,7520.89414572,7289.33679023,7387.2199858,82.19078959,607880.69271393
2019-12-30,7379.58725722,7400.0,7220.39319563,7242.94540922,210.74954937,1541534.35918998
2019-12-31,7242.94540921,7313.47586308,7150.00000001,7198.87600841,77.11410015,556562.59667861
2020-01-01,7190.0,7254.99999999,7177.81444065,7198.96708323,34.78833046,251137.79628192
2020-01-02,7198.96708313,7209.94171652,6921.49426279,6963.63090416,139.9553952,985751.06302672
2020-01-03,6962.30279084,7395.0,6876.51827059,7338.23354918,210.72259807,1509130.8841401
2020-01-04,7338.23354918,7399.18051205,7277.98241027,7353.21895551,150.80841885,1104215.41972319
2020-01-05,7361.43862308,7488.0,7317.21107912,7355.47259913,73.78418691,548365.07571359
2020-01-06,7355.47259914,7788.76956054,7355.47259914,7758.88180685,164.52943954,1245857.01097205
2020-01-07,7758.88180684,8196.0654,7738.73307,7878.86618824,323.2395919,2566330.26659401
2020-01-08,8154.3006612,8459.125443,7863.00000001,8297.78424282,480.37205787,3945879.27670627
2020-01-09,8050.56834571,8050.56834571,7754.00000001,7819.35654747,388.74809652,3070145.90117532
2020-01-10,7818.83058051,8193.71545544,7680.0,8193.22093742,206.49638622,1640098.10964543
2020-01-11,8193.71545544,8314.43765313,8013.11502673,8029.1912897,177.8175028,1445841.27290095
2020-01-12,8029.1912897,8184.97999998,7972.85487988,8180.15804511,77.28575886,626701.64206041
2020-01-13,8182.00167918,8190.67397667,8059.37637996,8108.08965219,67.43869489,546930.6261462
2020-01-14,8110.49868931,8465.52,8110.49868931,8409.06301762,53.77031352,448118.91712372
2020-01-15,8811.38007683,8909.99999999,8576.96893927,8831.63501519,311.29101421,2726199.030161
2020-01-16,8827.37110894,8859.01187274,8590.25090028,8732.54,142.67930197,1239344.30008463
2020-01-17,8732.54,9015.93296002,8678.14186399,8916.15005008,298.72307182,2655695.24616451
2020-01-18,8916.05005003,8983.49573,8814.12910804,8925.9807076,135.96314478,1210049.79995433
2020-01-19,8915.62,9189.327835,8500.00000003,8708.86223674,289.21088579,2549539.51620113
2020-01-20,8722.44205732,8745.62999981,8521.66000303,8640.43425862,169.51814863,1467368.28957416
2020-01-21,8644.79181709,8781.82681134,8485.9577,8740.44262027,133.44454558,1154964.56383901
2020-01-22,8740.44262027,8805.95207527,8605.57735952,8679.01381641,82.13401634,712966.79392195
2020-01-23,8683.6110518,8689.0,8308.888,8415.85274293,329.97779655,2784480.98779577
2020-01-24,8409.31254866,8520.87596253,8236.71219775,8488.27048987,164.10016572,1373153.50199039
2020-01-25,8445.13124264,8452.27648584,8282.26928376,8338.75976151,68.54395164,571886.0916505
2020-01-26,8333.91787502,8612.01611393,8310.58470851,8609.47072653,121.2778153,1034868.75593425
2020-01-27,8610.9,8994.56557999,8570.58823529,8907.16319342,181.40551499,1591493.50110048
2020-01-28,8914.16275302,9396.99999999,8900.00000002,9382.96946118,280.14164153,2548622.1355665
2020-01-29,9376.95968714,9450.0,9238.8462569,9301.34547097,216.86185591,2026143.66608753
2020-01-30,9298.10422864,9574.0,9219.15382855,9515.31772073,225.39651163,2126952.28375458
2020-01-31,9511.90787396,9533.58557153,9221.0,9349.8189591,146.87271248,1375166.11914687
2020-02-01,9350.0,9462.78138366,9300.0,9392.84830004,80.09489038,751346.06484463
2020-02-02,9392.26063686,9476.12073,9172.22038954,9330.57,144.72941126,1355607.36782032
2020-02-03,9329.21334422,9600.0,9285.04545,9403.71624,68.16618555,646893.11750296
2020-02-04,9297.75871663,9352.34442011,9100.0,9178.47809463,188.40006043,1733332.75049909
2020-02-05,9191.3442369,9739.99999997,9183.20391831,9272.22412803,289.79484237,2752239.29121517
2020-02-06,9619.54604995,9858.5088751,9533.59647674,9628.53736616,251.44069006,2439452.13968103
2020-02-07,9769.2040925,9880.0,9728.4593704,9813.53435212,171.24837993,1676398.42539105
2020-02-08,9814.47103528,9934.67000001,9674.24997807,9893.50999999,133.76586072,1312443.77960846
2020-02-09,9894.88889168,10159.83999999,9882.0334743,10157.4340969,196.26895433,1975701.92379251
2020-02-10,10159.0,10187.79354604,9736.1953281,10170.29154661,246.00879666,2435306.27534393
2020-02-11,9856.23254346,10319.59496627,9720.0,10219.97955774,262.82164055,2640121.21585656
2020-02-12,10244.1,10440.0,10230.0,10337.2466498,239.14355414,2468467.19949707
2020-02-13,10325.97412346,10496.02888176,10096.24889522,10241.1,350.57697689,3602466.85874703
2020-02-14,10229.50000009,10379.15872,10120.0,10339.98030927,253.68458656,2602563.41265745
2020-02-15,10347.23,10371.40332609,9810.0,9905.94486253,296.0871708,2986767.53965998
2020-02-16,9902.97193535,10049.60564218,9615.99626399,9944.39097388,261.46579142,2571329.54904227
2020-02-17,9917.82146201,9955.33876932,9460.0,9701.32130074,363.63802527,3513043.96966418
2020-02-18,9707.81895734,10247.11368998,9593.44174864,10168.18,273.66696243,2706529.73562677
2020-02-19,10168.17999998,10256.04248819,9300.0,9611.33300391,361.93446735,3571495.01230907
2020-02-20,9597.09999991,9689.99999999,9400.0,9594.02428064,313.56342568,3001019.93468732
2020-02-21,9600.51726351,9754.02448509,9540.0,9678.77,185.06836463,1791777.04439988
2020-02-22,9676.57,9708.40999987,9561.9719,9654.70828489,78.71623965,759028.0732017
2020-02-23,9649.45766931,9680.0,9648.85519712,9672.48999999,4.77969609,46203.90497546
2020-02-24,9936.92963831,9989.4,9489.0235223,9620.0,266.71410508,2585438.70344088
2020-02-25,9664.56306589,9672.94954721,9254.78,9307.83288404,284.52924687,2698200.88347707
2020-02-26,9313.82100001,9370.2,8645.0,8794.78,463.6957269,4166199.98542086
2020-02-27,8778.98532405,8965.00000002,8526.00000001,8808.24971229,300.978006,2640415.70120445
2020-02-28,8821.20859926,8903.10144183,8450.39730668,8548.141,329.16748983,2843718.50320764
2020-02-29,8713.05426829,8787.53623291,8531.0,8531.0,158.6094829,1374051.77187438
2020-03-01,8524.4737967,8749.081,8427.05000001,8553.02117093,190.23235474,1627244.19472016
2020-03-02,8517.99561485,8969.29007889,8501.316,8908.13866255,249.13535423,2189303.19676224
2020-03-03,8914.94429753,8917.16467774,8658.60000001,8830.38048665,193.32483597,1698965.5860149
2020-03-04,8755.92206817,8845.08458945,8666.0,8743.5465,170.07793146,1489158.96407395
2020-03-05,8754.64900001,9155.36,8754.64900001,9063.42327126,249.98046617,2256601.06203995
2020-03-06,9050.19455605,9168.67962024,8990.0,9131.68213364,171.40489244,1556227.74043554
2020-03-07,9141.61857457,9188.2,8845.28818335,8889.43301216,112.54255977,1012180.13008371
2020-03-08,8892.61061156,8892.61061156,8002.0,8033.85265926,356.34198851,3019655.62036917
2020-03-09,8030.85664717,8162.84720719,7640.0,7930.49812659,478.192611,3762106.18833286
2020-03-10,7928.82300001,8146.43338695,7740.70066699,7885.8169263,483.38082394,3841636.0053609
2020-03-11,7876.22935113,7980.84983389,7600.0,7932.25618253,373.35890054,2913791.62561861
2020-03-12,7941.28809927,7960.73142916,4439.31082246,4797.3659921,2202.93542181,13639827.51121999
2020-03-13,4797.3659921,6569.42416786,3820.01,5576.44125233,2350.27703962,11828599.26369291
2020-03-14,5575.06924038,5631.1149879,5069.86744393,5186.54803972,382.63548736,2051931.64143395
2020-03-15,5178.57142857,5932.40232287,5106.69685938,5360.24962961,467.22318684,2518684.15263565
2020-03-16,5365.00252653,5365.00252653,4443.90412966,5021.23491682,1123.57356685,5491899.10725114
2020-03-17,5021.23491682,5521.6527,4924.0,5259.0490854,664.67797432,3513613.99072896
2020-03-18,5316.66666667,5426.93170119,5001.30349204,5395.73283611,687.04021797,3610312.58759976
2020-03-19,5392.69527209,6400.0,5255.15776001,6301.13709041,1048.39081862,6051042.81359974
2020-03-20,6159.76900001,6895.56979134,5620.0,6205.87899999,1321.86249967,8355596.49530106
2020-03-21,6209.85242748,6437.20021261,5880.0,6175.51200003,972.84654245,5986761.37840472
2020-03-22,6183.53300002,6398.48830511,5750.0,6292.36994841,754.01361283,4554441.20437354
2020-03-23,5804.73616848,6592.1605,5696.27358174,6469.81395538,758.1542946,4698917.93626073
2020-03-24,6475.64,6822.3224,6377.49,6745.16,872.8177768,5777047.75219163
2020-03-25,6743.20407014,6945.6869,6450.0,6640.02700004,635.13962704,4227191.80420816
2020-03-26,6683.14653141,6776.0,6521.00000001,6687.0,291.9480777,1943092.07333632
2020-03-27,6738.79088083,6833.56349577,6283.00000001,6358.18300469,442.4884954,2931878.98289863
2020-03-28,6357.17286514,6357.17286514,6030.0,6242.14222963,532.60395502,3305240.67919995
2020-03-29,6242.57574883,6267.16763527,5870.2,5886.0,282.5535818,1710507.97862985
2020-03-30,5884.96221875,6594.324,5862.32089413,6389.07098372,536.22156258,3373799.74540652
2020-03-31,6389.18592171,6517.41359867,6331.076698,6410.24960803,369.53211103,2378605.13126043
2020-04-01,6410.75221943,6675.04,6155.53388439,6646.46604215,456.4801796,2894799.10480497
2020-04-02,6656.19833348,7225.99999999,6560.766,6798.63120068,834.78493224,5680125.64235362
2020-04-03,6788.4519958,7037.353,6731.55401109,6987.91677255,281.32781745,1929807.29953878
2020-04-04,6723.972,6988.0,6658.71400031,6853.44561284,321.05251277,2177877.04239349
2020-04-05,6864.94827095,6894.85828429,6680.0,6768.82559482,212.96596715,1444061.88265109
2020-04-06,6769.69533084,7343.3457,6769.69533084,7330.66676371,608.62644147,4322137.71996754
2020-04-07,7326.0,7445.9,7081.212,7203.80669492,508.58766181,3708700.93121402
2020-04-08,7202.66694446,7419.99999999,7153.0,7355.9,467.92740962,3415089.27365114
2020-04-09,7355.9,7370.783,7118.01,7285.54300001,368.82143286,2685111.32334053
2020-04-10,7284.2366661,7292.40134178,6750.0,6861.40326012,622.66524899,4319683.40313728
2020-04-11,6867.49230035,6937.87399998,6763.21862517,6867.35893002,226.23055527,1550615.78486393
2020-04-12,6875.57900969,7176.42446453,6780.86375569,6900.95900005,281.14374844,1966482.34088239
2020-04-13,6900.959,6900.959,6572.48480858,6840.80523941,487.78217812,3283075.23425541
2020-04-14,6854.55109171,6970.87936837,6754.99125615,6862.38073622,314.75936342,2162845.75603992
2020-04-15,6867.60851917,6930.30275572,6592.64000001,6616.11234244,261.95062439,1767773.28689885
2020-04-16,6616.11234244,7189.99999872,6475.64,7091.22400006,708.23261034,4895702.9250363
2020-04-17,7100.05621428,7145.32680585,6999.96,7030.0,246.85730162,1744381.93476403
2020-04-18,7022.56896,7287.935487,7020.0,7244.68954569,225.80785096,1620587.89935416
2020-04-19,7246.17700538,7260.21785182,7052.46591099,7118.73556005,341.56666604,2442278.53508735
2020-04-20,7109.7491512,7208.14310007,6751.29471573,6830.0,485.31550249,3390804.89620818
2020-04-21,6816.90985673,6935.0,6766.84079642,6847.11995916,223.81638375,1533028.65037239
2020-04-22,6846.09709509,7150.0,6817.55000002,7124.46026226,250.18867333,1756021.18248836
2020-04-23,7125.63741135,7727.46999944,7028.0415,7487.01321711,443.06004589,3267465.42321445
2020-04-24,7479.1260061,7524.02927029,7463.651,7475.76700003,30.82963347,231088.10897177
2020-04-25,7509.3490329,7699.77,7439.03500002,7544.03251786,313.85215739,2368325.48179979
2020-04-26,7533.79712177,7700.0,7480.0,7691.81500001,345.2877843,2623134.56824979
2020-04-27,7694.0,7792.53244225,7630.0,7784.16546521,400.96589805,3088641.32499846
2020-04-28,7755.77000621,7767.47031051,7663.42530002,7755.30313241,181.05209252,1398527.00769635
2020-04-29,7750.00199999,8949.89999994,7721.18099997,8775.969,918.81398366,7779826.96246936
2020-04-30,8781.48227186,9450.0,8400.0,8632.90524157,1201.22875515,10661052.46124155
2020-05-01,8637.635,9050.81703971,8635.18926894,8818.65762507,450.87087702,3966546.7512182
2020-05-02,8810.0,9010.99999996,8751.72933546,8968.595,213.51818357,1895754.17146051
2020-05-03,8974.28230734,9243.74693317,8720.71400001,8891.47839356,457.76374775,4105495.78043974
2020-05-04,8897.43189724,8947.0,8515.19686577,8872.88906528,383.41826888,3351270.77471369
2020-05-05,8869.71778459,9102.81203706,8775.68595674,9029.338,421.58147458,3763227.03379896
2020-05-06,9019.52944407,9392.093,8909.5372112,9148.92967138,522.04789611,4790745.75745919
2020-05-07,9146.73614275,10050.0,9038.64463,9974.85650482,957.07638091,9170306.92334448
2020-05-08,9980.59417938,10032.66082936,9710.9373857,9800.79600359,586.31840487,5809687.10802358
2020-05-09,9804.12569078,9910.0,9523.00000002,9553.14031521,437.97750632,4248026.8798239
2020-05-10,9529.39134133,9556.73430453,8140.00000001,8744.92857,972.7450615,8409712.1417838
2020-05-11,8721.27595617,9153.43511414,8202.933,8562.97733523,957.51940717,8319615.24667008
2020-05-12,8563.84664791,8965.36063171,8539.54415711,8808.94100311,460.45697657,4052081.09485131
2020-05-13,8808.19190122,9392.99999998,8796.79550325,9299.26183561,415.44272165,3779782.6707879
2020-05-14,9307.40899999,9380.102,9260.00000005,9294.38075481,17.32568064,161365.11517822
2020-05-15,9794.60296,9841.324,9250.9846534,9315.1724,785.86878017,7473607.63583433
2020-05-16,9312.59380003,9582.04026711,9221.85517712,9386.32485623,381.11989386,3576772.75579417
2020-05-17,9377.04431051,9878.54645511,9330.00000001,9674.27060001,443.20614445,4283148.1121605
2020-05-18,9690.960994,9948.955,9417.24200002,9732.41743815,418.26041001,4068999.83346847
2020-05-19,9739.46459997,9886.1135298,9484.41736656,9779.84439991,326.76381702,3163710.36041795
2020-05-20,9776.4498,9837.15307411,9321.65778223,9516.69000002,375.93572279,3613196.16272027
2020-05-21,9516.69009806,9570.69999513,8824.99999999,9073.69069517,727.00694716,6642281.45451752
2020-05-22,9066.823,9278.20828985,8939.99999999,9166.51018162,444.53303591,4060457.17952334
2020-05-23,9174.81814843,9305.52079994,9085.00000001,9177.81200002,246.12121441,2264746.7594418
2020-05-24,9181.27929999,9298.89262652,8693.29215757,8721.0661,410.57716914,3699796.53336982
2020-05-25,8721.06609998,8970.0,8653.0,8895.95900735,339.08266652,2987592.35437382
2020-05-26,8903.25899996,9015.28789991,8695.09185693,8849.98521274,347.00755423,3069467.62569137
2020-05-27,8839.22500303,9219.99999998,8820.0,9200.8148,412.54704582,3745115.65226143
2020-05-28,9207.87699442,9619.99999999,9116.98170004,9575.46299999,409.5949485,3834291.19050077
2020-05-29,9575.46300003,9600.0,9333.41383867,9430.76029263,253.23261464,2396893.93802975
2020-05-30,9421.77580314,9739.99999255,9333.513,9692.39090165,365.21322988,3480870.02900646
2020-05-31,9699.30199546,9702.5133,9389.43320962,9459.10079312,261.47801599,2493423.85920085
2020-06-01,9455.6584,10355.0169,9430.63064858,10180.47400004,504.64317386,4977436.76577795
2020-06-02,10205.04,10214.45846422,9289.89000002,9524.79,665.40032846,6484433.7548664
2020-06-03,9524.24903119,9532.79397956,9476.96668876,9486.562,33.68158681,320421.60472775
